Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
TMEM245	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRMT8	6	0.908629441624365	No	N/A	No	1	1	1	1	0.923	1	1	1	1	1	1	1	0.215744195091721	1	1	0
ZNF569	4	0	No	N/A	No	1	0.5711236404438845	1	1	0.746	1	1	1	1	1	1	1	0.127037600046273	1	1	0
OR2B2	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.921086	1	1	1	1	0
RP11-322E11.6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC25A39	3	0.930362116991644	No	N/A	No	1	0.3593546517880676	1	1	0.387	1	1	1	1	1	1	1	1	1	1	0
GSTM3	1	0.924444444444444	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ITGB3BP	3	0	No	N/A	No	1	1.0	1	1	0.231	1	1	1	1	1	1	1	0.227089268050927	1	1	0
GIMAP8	11	0.926315789473684	No	N/A	No	6.003427e-01	1.0	0.178084351569	1	0.833	1	1	1	1	1	1	1	1	1	1	0
DSCR3	2	0.94949494949495	No	N/A	No	1	0.3922592773854202	1	1	0.837	1	1	1	1	1	1	1	1	1	1	0
DSG1	4	0.520495710200191	No	N/A	No	1	1	1	1	0.266	1	1	1	1	1	1	1	0.111236138776947	1	1	0
SLC35C1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POU6F1	2	0.518272425249169	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF587	8	0.866086956521739	No	N/A	No	1	1.0	0.110683862386	1	0.663	1	1	1	1	1	1	1	1	1	1	0
ATXN2L	5	0	No	N/A	No	1	1.0	1	1	0.847	1	1	1	1	1	1	1	0.0269649783088806	1	1	1
SLC43A1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MTRR	7	0.980689655172414	No	N/A	No	1	1.0	1	1	0.417	1	1	1	1	1	1	1	0.224292529182299	1	1	0
RALYL	3	0.351973684210526	No	N/A	No	1	1	1	1	0.899	1	1	1	1	1	1	1	1	1	1	0
RNPEPL1	2	0.896761133603239	No	N/A	No	1	1.0	1	1	0.448	1	1	1	1	1	1	1	1	1	1	0
C14orf93	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFP82	2	0.721804511278195	No	N/A	No	1	1	1	1	0.520	1	1	1	1	1	1	1	1	1	1	0
DPM3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SH3GL3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ERBB3	18	0.735469448584203	No	OG	Missense somatic drivers in other tissues	6.511552e-01	0.45646835416978343	0.315867031197	1	0.611	1	1	1	1	1	0.97522	1	1	1	1	0
TICAM1	2	0.443820224719101	No	N/A	No	1	0.6172522582822341	1	1	0.804	1	1	1	1	1	1	1	1	1	1	0
GID4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYBA	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADAMTS4	2	0.709677419354839	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO32	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAB11FIP4	4	0	No	N/A	No	1	1.0	1	1	0.468	1	1	1	1	1	1	1	1	1	1	0
SAP30	1	0.727272727272727	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.148866011089672	1	1	0
SFTPB	2	0	No	N/A	No	1	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	0
OR6C6	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNG2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DIDO1	11	0	No	N/A	No	1	1.0	1	1	0.298	1	1	1	1	1	1	1	0.199163754764309	1	1	0
ZNF658	9	0	No	N/A	No	1	1	1	1	0.303	1	1	1	1	1	1	1	1	1	1	0
RP11-712L6.5	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RUNX2	5	0	No	N/A	No	1	0.22749346311274762	1	1	0.232	1	1	1	1	1	1	1	1	1	1	0
RREB1	8	0.211251435132032	No	N/A	No	1	1.0	1	1	0.740	1	1	1	1	1	1	1	0.000127918299428039	1	1	1
ORMDL1	3	0	No	N/A	No	1	1.0	1	1	0.958	1	1	1	1	1	1	1	1	1	1	0
FAM129B	4	0	No	N/A	No	1	1.0	1	1	0.907	1	1	1	1	1	1	1	0.0231919273228997	1	1	1
MXRA5	32	0.513790664780764	No	N/A	No	1	1.0	0.307651177879	1	0.673	1	1	1	1	1	0.97522	1	1	1	1	0
GPR111	8	0	No	N/A	No	1	1	1	1	0.868	1	1	1	1	1	1	1	1	1	1	0
ATP6V0E2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STX8	1	0.26271186440678	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPT1B	11	0	No	N/A	No	1	1.0	1	1	0.523	1	1	1	1	1	1	1	1	1	1	0
PDZD7	7	0.402321083172147	No	N/A	No	1	1	1	1	0.886	1	1	1	1	1	1	1	1	1	1	0
NDUFS3	8	0.988636363636364	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0731929960678575	1	1	0
GRM1	10	0	No	N/A	No	1	1	1	1	0.667	1	1	1	1	1	1	1	1	1	1	0
POU3F4	6	0.454293628808864	No	N/A	No	1	1	1	1	0.244	1	1	1	1	1	1	1	1	1	1	0
RAPGEF5	4	0.998630136986301	No	N/A	No	1	1.0	1	1	0.591	1	1	1	1	1	1	1	1	1	1	0
RP11-166N6.3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAB43	2	0	No	N/A	No	1	0.24458898950912975	1	1	0.143	1	1	1	1	1	1	1	1	1	1	0
GLRB	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GHR	5	0.376175548589342	No	N/A	No	1	1	1	1	0.459	1	1	1	1	1	1	1	1	1	1	0
MFSD6L	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PHF12	13	0.0956175298804781	No	N/A	No	1	0.7226170015851011	1	1	0.946	1	1	1	1	1	1	1	0.100870584480387	1	1	0
SLC2A2	2	1	No	N/A	No	1	1	1	1	0.287	1	1	1	1	1	1	1	1	1	1	0
SLC24A2	3	0	No	N/A	No	1	1	1	1	0.325	1	1	1	1	1	1	1	1	1	1	0
OR9A2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PSMD3	5	1	No	N/A	No	1	1.0	1	1	0.941	1	1	1	1	1	1	1	1	1	1	0
KIAA1704	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPATA5	1	0.64053751399776	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ICMT	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM204	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TIGD1L2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIAA1045	4	0	No	N/A	No	1	1	1	1	0.0621	1	1	1	1	1	1	1	1	1	1	0
UNC13C	18	0	No	N/A	No	1	1	1	1	0.794	1	1	1	1	1	1	1	1	1	1	0
WDR37	2	0	No	N/A	No	1	1.0	1	1	0.618	1	1	1	1	1	1	1	1	1	1	0
MAEL	4	0.184331797235023	No	N/A	No	1	1	1	1	0.583	1	1	1	1	1	1	1	1	1	1	0
DGKI	9	0	No	N/A	No	1	1	1	1	0.123	1	1	1	1	1	1	1	1	1	1	0
ACTN2	10	0.979865771812081	No	N/A	No	1	1	1	1	0.141	1	1	1	1	1	0.97522	1	1	1	1	0
CTSW	2	0.928191489361702	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LRRC4C	4	0	No	N/A	No	1	1	1	1	0.606	1	1	1	1	1	1	1	1	1	1	0
IKZF2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FITM2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HUWE1	39	0	No	N/A	No	1	1.0	1	1	0.529	1	1	1	1	1	0.92533	1	0.000115346836358677	1	1	1
PPP2R2B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CC2D2A	7	0	No	N/A	No	1	0.925590237912932	1	1	0.887	1	1	1	1	1	1	1	1	1	1	0
ZDHHC7	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCEAL6	2	0	No	N/A	No	1	1	1	1	0.0817	1	1	1	1	1	1	1	1	1	1	0
NDUFB5	4	0	No	N/A	No	1	0.6097853477296087	1	1	0.240	1	1	1	1	1	1	1	1	1	1	0
AC040160.1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOL12	2	0	No	N/A	No	1	1.0	1	1	0.327	1	1	1	1	1	1	1	1	1	1	0
KCNK4	5	0	No	N/A	No	1	1	1	1	0.812	1	1	1	1	1	1	1	1	1	1	0
OR8K5	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNT1	6	0.387052341597796	No	N/A	No	1	1.0	1	1	0.0648	1	1	1	1	1	1	1	1	1	1	0
RNF187	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR10K1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C6orf165	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LIPI	1	0.742203742203742	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HLTF	4	0	No	N/A	No	1	1.0	1	1	0.901	1	1	1	1	1	1	1	0.102226182071301	1	1	0
DNAJA1	2	0.926952141057935	No	N/A	No	1	1.0	1	1	0.607	1	1	1	1	1	1	1	1	1	1	0
MGAT3	4	0	No	N/A	No	1	0.1555029177951516	1	1	0.222	1	1	1	1	1	1	1	1	1	1	0
SYTL2	6	0	No	N/A	No	1	0.3051743804589644	1	1	0.211	1	1	1	1	1	1	1	1	1	1	0
CACNA1I	5	0	No	N/A	No	1	1	1	1	0.611	1	1	1	1	1	1	1	1	1	1	0
SALL3	3	0.225384615384615	No	N/A	No	1	1	1	1	0.323	1	1	1	1	1	1	1	1	1	1	0
PRAP1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GPR151	3	0	No	N/A	No	1	1	1	1	0.419	1	1	1	1	1	1	1	1	1	1	0
ALPPL2	2	0.964285714285714	No	N/A	No	1	1	1	1	0.371	1	1	1	1	1	1	1	1	1	1	0
MTPN	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LTV1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VARS2	1	0.82067703568161	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT37	1	0.287305122494432	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BLK	6	0.900990099009901	No	N/A	No	7.203155e-01	1	1	1	0.479	1	1	1	1	1	1	1	0.0172872741638171	1	1	1
OR4M2	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHP2	2	1	No	N/A	No	1	1	1	1	0.586	1	1	1	1	1	1	1	1	1	1	0
IL12RB1	7	0	No	N/A	No	1	1	1	1	0.861	1	1	1	1	1	1	1	1	1	1	0
FBXW5	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RARRES2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KATNAL1	4	0.818367346938776	No	N/A	No	1	0.9152861882502853	1	1	0.848	1	1	1	1	1	1	1	1	1	1	0
TDRKH	3	0.61319073083779	No	N/A	No	1	1.0	1	1	0.849	1	1	1	1	1	1	1	1	1	1	0
HSPA9	4	0.899852724594993	No	N/A	No	1	0.17336443816184155	1	1	0.652	1	1	1	1	1	1	1	0.0710290695848783	1	1	0
ANKLE1	1	0.28780487804878	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STRBP	3	0.883928571428571	No	N/A	No	1	1.0	1	1	0.113	1	1	1	1	1	1	1	1	1	1	0
DRD3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARNT2	1	0.557880055788006	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COBLL1	10	0	No	N/A	No	1	0.8933387111927195	1	1	0.852	1	1	1	1	1	1	1	0.00247494088084158	1	1	1
KCNJ4	2	0.970786516853933	No	N/A	No	1	1	1	1	0.147	1	1	1	1	1	1	1	0.184563196074535	1	1	0
SRPRB	3	0.785977859778598	No	N/A	No	1	1.0	1	1	0.860	1	1	1	1	1	1	1	1	1	1	0
UPB1	3	1	No	N/A	No	1	1	1	1	0.233	1	1	1	1	1	1	1	1	1	1	0
HDAC5	7	0.44879786286732	No	N/A	No	1	0.5615938409664814	1	1	0.468	1	1	1	1	1	1	1	0.0867700746293491	1	1	0
FTMT	2	0.764462809917355	No	N/A	No	1	1	1	1	0.930	1	1	1	1	1	1	1	1	1	1	0
GMEB1	6	0.167539267015707	No	N/A	No	1	0.8027474047059151	1	1	0.432	1	1	1	1	1	1	1	1	1	1	0
KERA	3	0.900568181818182	No	N/A	No	1	1	1	1	0.527	1	1	1	1	1	1	1	1	1	1	0
DBNDD1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPL35	4	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.123572595169296	1	1	0
NEK2	2	0.831460674157303	No	N/A	No	1	1.0	1	1	0.419	1	1	1	1	1	1	1	1	1	1	0
SLC18A1	4	0	No	N/A	No	1	1	1	1	0.473	1	1	1	1	1	1	1	1	1	1	0
TOP2A	3	0.762246897452645	No	N/A	No	1	1.0	1	1	0.682	1	1	1	1	1	1	1	0.0969945692081034	1	1	0
SNX31	1	0.863636363636364	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LTBP2	14	0.377814387699066	No	N/A	No	1	0.7117638873973469	1	1	0.341	1	1	1	1	1	1	1	1	1	1	0
CCRL1	1	0.977142857142857	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GRASP	2	0.243037974683544	No	N/A	No	1	1	1	1	0.671	1	1	1	1	1	1	1	1	1	1	0
PQLC1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEPP1	3	0	No	N/A	No	1	0.9129377823763625	1	1	0.280	1	1	1	1	1	1	1	1	1	1	0
CDC25C	5	0	No	N/A	No	1	1.0	1	1	0.174	1	1	1	1	1	1	1	1	1	1	0
SPANXN5	2	0	No	N/A	No	9.641177e-01	1	1	1	0.329	1	1	1	1	1	1	1	1	1	1	0
TNFAIP8L3	1	0.63013698630137	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPIAL4G	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.149213580994875	1	1	0
MRPS27	3	0	No	N/A	No	1	1.0	1	1	0.431	1	1	1	1	1	1	1	1	1	1	0
PLEKHA8	3	0	No	N/A	No	1	1	1	1	0.567	1	1	1	1	1	1	1	1	1	1	0
RGS11	5	0.910064239828694	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC12A7	3	0	No	N/A	No	1	1.0	1	1	0.0923	1	1	1	1	1	1	1	1	1	1	0
ANGPT2	2	0.756048387096774	No	N/A	No	1	1.0	1	1	0.182	1	1	1	1	1	1	1	1	1	1	0
SMG9	4	0	No	N/A	No	1	0.8069091094849016	1	1	1	1	1	1	1	1	1	1	1	1	1	0
H2AFX	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NTF4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ST3GAL1	2	0	No	N/A	No	1	1.0	1	1	0.0979	1	1	1	1	1	1	1	1	1	1	0
NPRL3	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UGT2B17	2	0.315094339622641	No	N/A	No	1	1	1	1	0.680	1	1	1	1	1	1	1	1	1	1	0
EMR3	7	0.141104294478528	No	N/A	No	1	1	1	1	0.215	1	1	1	1	1	1	1	1	1	1	0
TSPAN11	4	0	No	N/A	No	1	0.7474582926115264	1	1	0.786	1	1	1	1	1	1	1	1	1	1	0
SSUH2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABI2	3	0	No	N/A	No	1	0.16275769931961193	1	1	0.0574	1	1	1	1	1	1	1	1	1	1	0
OLFM1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPA2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNRH2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLTPD2	1	0.718213058419244	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC36A1	4	0	No	N/A	No	1	1.0	1	1	0.405	1	1	1	1	1	1	1	1	1	1	0
ORC2	5	0.599653379549393	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.192453378864469	1	1	0
RENBP	4	0.941451990632319	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF566	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLI3	11	0.106962025316456	No	N/A	No	1	0.8147164973040039	1	1	0.248	1	1	1	1	1	1	1	0.0984969900982977	1	1	0
ATP6V0D2	2	0.994285714285714	No	N/A	No	1	1	1	1	0.797	1	1	1	1	1	1	1	1	1	1	0
RRM2	1	0.866369710467706	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0931271854501846	1	1	0
RBM18	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOTUM	3	0.925403225806452	No	N/A	No	1	1	1	1	0.592	1	1	1	1	1	1	1	1	1	1	0
ZBTB25	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SCARB1	5	0	No	N/A	No	1	0.6481241625114161	1	1	0.634	1	1	1	1	1	1	1	1	1	1	0
PCID2	7	0.448123620309051	No	N/A	No	1	1.0	1	1	0.271	1	1	1	1	1	1	1	1	1	1	0
LEO1	3	0.13963963963964	No	N/A	No	1	0.42656955305089794	1	1	0.258	1	1	1	1	1	1	1	1	1	1	0
LYSMD3	3	0	No	N/A	No	1	0.08672522703833994	1	1	0.0809	1	1	1	1	1	1	1	1	1	1	0
HPCAL4	2	1	No	N/A	No	1	1	1	1	0.825	1	1	1	1	1	1	1	1	1	1	0
EDNRA	3	0.779859484777518	No	N/A	No	1	0.21602332415825853	1	1	0.229	1	1	1	1	1	1	1	1	1	1	0
RGN	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PAM16	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM102	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DDX41	6	0	No	N/A	No	1	0.4569905226653018	1	1	0.487	1	1	1	1	1	1	1	1	1	1	0
TOM1L1	2	0.510504201680672	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SUZ12	7	0.244925575101488	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.123	1	1	1	1	1	1	1	1	1	1	0
FAU	3	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CROCC	16	0	No	N/A	No	1	1.0	0.178084351569	1	0.793	1	1	1	1	1	1	1	1	1	1	0
HERC5	4	0.6650390625	No	N/A	No	1	0.01621730863660495	1	1	0.398	1	1	1	1	1	1	1	1	1	1	1
MRPL15	2	1	No	N/A	No	1	1.0	1	1	0.159	1	1	1	1	1	1	1	1	1	1	0
ZNF154	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BZW1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.204550883273272	1	1	0
BSND	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AXDND1	8	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VWA2	3	0	No	N/A	No	1	1	1	1	0.901	1	1	1	1	1	1	1	1	1	1	0
MRVI1	6	0	No	N/A	No	1	0.14279147083676247	1	1	0.147	1	1	1	1	1	1	1	1	1	1	0
OR2AT4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UGGT2	14	0	No	N/A	No	1	0.22208239696560364	1	1	0.0264	1	1	1	1	1	1	1	0.156966796566499	1	1	1
ORAI2	1	0.799212598425197	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COPS6	6	1	No	N/A	No	1	0.41399576082771067	1	1	0.275	1	1	1	1	1	1	1	1	1	1	0
LDHA	3	0.919667590027701	No	N/A	No	1	1.0	1	1	0.232	1	1	1	1	1	1	1	0.213279736499752	1	1	0
RHBG	4	0	No	N/A	No	1	1	1	1	0.948	1	1	1	1	1	1	1	1	1	1	0
L1TD1	4	0.369942196531792	No	N/A	No	1	1	1	1	0.742	1	1	1	1	1	1	1	0.00605397578702592	1	1	1
TATDN2	5	0	No	N/A	No	1	1.0	1	1	0.540	1	1	1	1	1	1	1	1	1	1	0
CLN3	35	0	No	N/A	No	1	0.024551719518803895	1	1	0.0759	1	1	1	1	1	1	1	1	1	1	1
TAS2R1	4	0	No	N/A	No	1	1	1	1	0.769	1	1	1	1	1	1	1	1	1	1	0
FCHO2	3	0	No	N/A	No	1	1.0	1	1	0.292	1	1	1	1	1	1	1	1	1	1	0
FBXL8	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C5AR1	4	0.951428571428571	No	N/A	No	1	0.7668581918676324	1	1	0.675	1	1	1	1	1	1	1	1	1	1	0
LRPAP1	1	0.904761904761905	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCNU1	11	0.670147954743255	No	N/A	No	1	1	1	1	0.188	1	1	1	1	1	0.921086	1	1	1	1	0
FAM22D	7	0	No	N/A	No	1	1	1	 1.425773e-07 	1	0.195295759525202	1	1	1	1	1	1.082e-03	1	1	1	2
HSPB2-C11orf52	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP24A1	7	0.933852140077821	No	N/A	No	1	1	1	1	0.529	1	1	1	1	1	1	1	0.134652197601194	1	1	0
EMC6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGAP31	14	0.148891966759003	No	N/A	No	1	1.0	1	1	0.119	1	1	1	1	1	1	1	1	1	1	0
SLC30A6	2	0	No	N/A	No	1	0.9055936259570415	1	1	0.980	1	1	1	1	1	1	1	1	1	1	0
CNOT8	2	0	No	N/A	No	1	1.0	1	1	0.631	1	1	1	1	1	1	1	0.180924465197792	1	1	0
PCBD2	1	0.807692307692308	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
XK	4	0	No	N/A	No	1	1	1	1	0.895	1	1	1	1	1	1	1	1	1	1	0
AC018867.2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TIMP1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF285	4	0	No	N/A	No	1	1	1	1	0.226	1	1	1	1	1	1	1	1	1	1	0
MYBL2	5	0.23	No	N/A	No	1	0.7598594550308561	0.045345144032	1	0.107	1	1	1	1	1	1	1	0.170320780177194	1	1	1
ZC3H7A	6	0.0576725025746653	No	N/A	No	1	1.0	1	1	0.739	1	1	1	1	1	1	1	1	1	1	0
FOSB	2	0.186390532544379	No	N/A	No	1	1.0	1	1	0.241	1	1	1	1	1	1	1	1	1	1	0
CDK5RAP3	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SERINC2	2	0	No	N/A	No	1	0.7666938629210827	1	1	0.482	1	1	1	1	1	1	1	1	1	1	0
SLC25A53	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UBE2Q1	10	0.407582938388626	No	N/A	No	1	0.9382861428018712	1	1	0.313	1	1	1	1	1	1	1	0.158711152716318	1	1	0
PRAMEF11	5	0	No	N/A	No	1	1	1	1	0.860	1	1	1	1	1	1	1	1	1	1	0
SUPT3H	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CSF3R	6	0.690614136732329	No	OG	Missense somatic drivers in other tissues	1	1.0	1	1	0.948	1	1	1	1	1	1	1	1	1	1	0
BEST2	2	0.74852652259332	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KSR1	5	0	No	N/A	No	1	0.1646199542699415	1	1	0.347	1	1	1	1	1	1	1	1	1	1	0
F5	28	0	No	N/A	No	1	1	1	 2.630571e-07 	0.613	1	1	1	1	1	1	1	1	1	1	1
FHL1	5	0	No	N/A	No	1	1.0	1	1	0.335	1	1	1	1	1	1	1	1	1	1	0
GSTA4	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TTC23	6	0	No	N/A	No	1	1.0	1	1	0.0437	1	1	1	1	1	1	1	1	1	1	1
WDFY1	2	0.817073170731707	No	N/A	No	1	1.0	1	1	0.279	1	1	1	1	1	1	1	1	1	1	0
OR2G3	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EIF2AK2	3	0.872958257713249	No	N/A	No	1	0.68139472433379	1	1	0.175	1	1	1	1	1	1	1	0.192725565345513	1	1	0
SALL1	9	0.219788519637462	No	N/A	No	1	1	1	1	0.824	1	1	1	1	1	1	1	1	1	1	0
SH3D21	2	0.212962962962963	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0731929960678575	1	1	0
C10orf118	4	0	No	N/A	No	1	0.39739204983225024	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPP1R32	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNM2	8	0.968965517241379	No	Unk	Missense somatic drivers in other tissues	1	1.0	1	1	0.180	1	1	1	1	1	1	1	0.148866011089672	1	1	0
C3orf20	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
