Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
PLD1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEC16A	4	0	No	N/A	No	1	0.9377411225667657	1	1	1	1	1	1	1	1	1	1	0.0559851846882469	1	1	0
TINAG	3	0.699579831932773	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SAGE1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARID3C	2	0.322815533980583	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MYCT1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CXXC1	2	0.096969696969697	No	N/A	No	1	0.7202564702789591	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MYO5C	1	0.823191733639495	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLRA2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MORC2	3	0	No	N/A	No	1	0.7202564702789591	1	1	1	1	1	1	1	1	1	1	0.0946147785245454	1	1	0
SNPH	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EZH2	4	1	No	OG/TSG	Missense somatic drivers in other tissues	1	0.8067647637674287	1	1	1	1	1	1	1	1	1	1	0.0920900451558838	1	1	0
ZNF626	5	0.708333333333333	No	N/A	No	1	0.8277147138202925	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CSNK2B	5	0	No	N/A	No	1	0.06438862733247129	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHD8	15	0	No	N/A	No	1	0.003227901089366013	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EPHA5	7	0.848601735776278	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOP9	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPRD1B	2	0.892638036809816	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0946147785245454	1	1	0
USMG5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CAPN7	1	0.739237392373924	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOP58	1	0.491493383742911	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HOXB3	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RNMTL1	2	0.721428571428571	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARMC2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDE11A	2	0.810289389067524	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.125095835111804	1	1	0
LRRC71	2	0.255813953488372	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGDIG	4	0.844444444444444	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDE9A	2	1	No	N/A	No	1	0.9251028311967905	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR5D16	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIF20B	8	0	No	N/A	No	1	0.14219856805092917	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MEGF6	2	0.82284231018819	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CD86	2	0.331306990881459	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BIN1	1	0.829679595278246	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNPTG	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKRD16	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SARM1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PIGZ	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIAA2018	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STAB1	10	0.0883268482490272	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MSANTD2	3	0	No	N/A	No	1	0.0936782453300505	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCNT1	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT20	2	0.30188679245283	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MPC2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C7orf34	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNAJB12	1	0.290953545232274	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FLT3LG	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ELFN2	3	0.309756097560976	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RBL1	4	0.741573033707865	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRTAP5-4	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
P2RY8	3	0.955431754874652	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF524	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AIDA	4	0.882352941176471	No	N/A	No	1	0.55224243990694	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC6A18	3	0.944267515923567	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
USPL1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
WDR60	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RENBP	2	0.941451990632319	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FGFR4	4	0.875311720698254	No	Unk	Missense somatic drivers in other tissues	1	0.07481601099629903	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM53	6	0	No	N/A	No	1	0.7387943121442276	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATG4D	2	0.80379746835443	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHAMP1	3	0	No	N/A	No	1	0.7242665118723899	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXL5	4	0.232995658465991	No	N/A	No	1	0.4877727694903201	1	1	1	1	1	1	1	1	1	1	0.187690497757781	1	1	0
SLC26A5	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ENO3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR2L8	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP7B	4	0.915358361774744	No	N/A	No	1	0.5372093970724605	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP27C1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DIRC2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF578	3	0.686440677966102	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADAM30	4	0.586075949367089	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDGFRA	17	0.651056014692378	Yes	OG	Missense somatic drivers in matching tissue	1	0.05622266817217697	0.895483195464	1	7.800000e-02	0.927179354691517	1	0.006371821	1	0.053	0.787387	1	0.103277773483796	1	1	1
CXADR	2	0.613698630136986	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLEKHH2	5	0.31748158070998	No	N/A	No	1	0.9991902379449552	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCHH	21	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NXPE3	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EMP2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EIF2B3	1	0.960176991150443	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF223	6	0.695020746887967	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGAP32	5	0.107810253953043	No	N/A	No	1	0.7029005964809864	1	1	1	1	1	1	1	1	1	1	0.111902513626667	1	1	0
TFF2	1	0.813953488372093	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GJC1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C21ORF59	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CREB3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CUL4B	1	0.7973713033954	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABCA8	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCN1	4	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT9	5	0.200642054574639	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC22A4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPRY1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NHP2L1	2	0	No	N/A	No	1	1.0	1	1	1.710000e-01	1	1	1	1	1	1	1	1	1	1	0
BAZ2B	5	0.169741697416974	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNAH9	17	0.710878288007133	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.855138	1	0.0938503958075663	1	1	0
ZNF678	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0473011952680134	1	1	1
CELF1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LLGL2	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DBP	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC50A1	1	0.886877828054299	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCP110	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPA2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABLIM3	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNAH10	15	0.724670096175352	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.855138	1	0.177207896436209	1	1	0
AP003068.6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDH7	2	0.951592356687898	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ALDH3A2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NUDT19	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VN1R1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF396	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MICU1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LY6K	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EPHB4	4	0.892603850050659	No	N/A	No	1	0.13021650769773296	1	1	1	1	1	1	1	1	1	1	0.120596052832226	1	1	0
HORMAD2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPS6	3	0.992	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NEFH	3	0.297058823529412	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.110439459747155	1	1	0
RTN3	2	0.063953488372093	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.225525776135601	1	1	0
NPHS1	5	0.802578565672844	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.168405451710496	1	1	0
ADAT2	1	0.93717277486911	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GTF2H4	3	0	No	N/A	No	1	0.3278453299827685	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PANX1	2	0	No	N/A	No	1	0.387799939056159	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CA5B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UGT1A4	6	0.582397003745318	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006293675	1
TMEM151A	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLHDC2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CBWD1	1	0.840506329113924	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GPR173	1	0.954423592493298	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM202	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC28A2	1	0.615501519756839	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF565	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPFIBP1	4	0.27893175074184	No	Unk	Other somatic drivers in other tissues	1	0.8625816416533573	1	1	1	1	1	1	1	1	1	1	0.142155111367645	1	1	0
ABCB6	6	0.738717339667458	No	N/A	No	1	0.5789656224541874	1	1	1	1	1	1	1	1	1	1	0.0829098125751892	1	1	0
C17orf70	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EBF2	5	0.704347826086957	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PI4KB	4	0.81280193236715	No	N/A	No	1	0.8617113550972791	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR6M1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLOD3	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPACA4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR8B12	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VIT	2	0.708513708513709	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPL22L1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
YTHDF2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RANBP3L	1	0.279591836734694	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNNT2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HSPH1	3	0	No	N/A	No	1	0.8947698149615578	1	1	1	1	1	1	1	1	1	1	0.000166640408605453	1	1	1
ING1	1	0.154028436018957	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MCTP1	3	0.32032032032032	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPPED1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
F11R	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RYR1	17	0.89440254069075	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.841628	1	0.169838004855163	1	1	0
DPCR1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DPPA2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM187	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRADD	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FABP1	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.103277773483796	1	1	0
HUWE1	18	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0062277945391201	1	1	1
GRIK1-AS2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TONSL	6	0.161828737300435	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TOP1	2	0.773856209150327	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PROZ	1	0.843601895734597	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HEPACAM	1	0.338942307692308	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LDLR	8	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GUCA1B	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RER1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0916353113282503	1	1	0
GARNL3	1	0.322803553800592	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFP30	4	0	No	N/A	No	1	0.9631794689887414	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP6V1E2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARL8B	1	0.994623655913978	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TM6SF2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AACS	2	0.96875	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZMYM4	4	0	No	N/A	No	1	0.7632765610241629	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLHL10	2	0.921052631578947	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GALNT18	3	0.802306425041186	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ENOSF1	1	0.913333333333333	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DDB1	4	1	No	N/A	No	1	0.357762727736297	1	1	1	1	1	1	1	1	1	1	0.121548005883916	1	1	0
OLFML2A	2	0.418711656441718	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TREML4	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SERPINA9	1	0.95632183908046	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SFT2D1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HSPD1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KHK	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDZD3	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C1orf146	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBLN1	2	0	No	N/A	No	1	0.2653351057984743	1	1	1	1	1	1	1	1	1	1	1	1	1	0
H1FX	4	0.375586854460094	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CXorf23	6	0	No	N/A	No	1	0.15925637428703202	0.492293141255	1	1	1	1	1	1	1	1	1	1	1	1	0
CCND3	1	1	No	OG	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DPP4	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDZD7	1	0.402321083172147	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTGFR	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RBM23	1	0.455580865603645	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF148	3	0	No	N/A	No	1	0.7029005964809864	1	1	1	1	1	1	1	1	1	1	0.0189818290498478	1	1	1
ODF3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LCE5A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
WDHD1	1	0.651904340124004	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PABPC5	2	0.986910994764398	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CAPG	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CST7	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCTD20	2	0	No	N/A	No	1	0.6285028357912413	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MESP2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MOB4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAML3	2	0.0536028119507909	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADCY4	5	0.457753017641597	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CUX2	7	0.250336473755047	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPL12	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PROX1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CTD-2192J16.24	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPATA5	4	0.64053751399776	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.140287068690676	1	1	0
AS3MT	1	0.834666666666667	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF426	3	0.823104693140794	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EHBP1	2	0.101543460601137	No	N/A	No	1	0.8277147138202925	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NUP37	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AURKC	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.10775050627622	1	1	0
PASD1	6	0.250970245795602	No	N/A	No	1	1	1	1	1.010000e-02	1	1	1	1	1	1	1	1	1	1	1
SRR	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ITGB5	2	0.973717146433041	No	N/A	No	1	0.44646783327025363	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRYZL1	2	0.98567335243553	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MEPCE	2	0.420899854862119	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AC010642.1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP2A6	1	0.965587044534413	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAGEB6	6	0.523341523341523	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPICE1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDK5	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C5orf22	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HMBS	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAP3K13	3	0.321946169772257	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RFPL4B	1	0.650190114068441	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IFI16	5	0	No	N/A	No	1	0.8187260942113781	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHKB-CPT1B	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IGSF11	3	0.508120649651972	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TAOK3	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DCSTAMP	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCDC30	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POC1B	2	0.748953974895398	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COLEC11	2	0.63859649122807	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LEF1	1	0.37593984962406	No	OG/TSG	Missense somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MGAT4A	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DMRTB1	5	0.172514619883041	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RXRB	2	0.817504655493482	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HK2	5	1	No	N/A	No	1	0.0936782453300505	1	1	1	1	1	1	1	1	1	1	0.0312218526397488	1	1	1
C5orf42	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLHDC3	1	0.913612565445026	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CGA	1	0.775862068965517	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SIGLEC9	5	0.44258872651357	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RNF168	4	0.197898423817863	No	N/A	No	1	0.6451976187159926	1	1	1	1	1	1	1	1	1	1	0.189949455610137	1	1	0
CLN3	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDT1	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FREM2	7	0.140107289365731	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARMC9	2	0	No	N/A	No	1	0.9103684240269708	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM132E	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-59H1.3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TBC1D25	2	0	No	N/A	No	1	0.9582637588708934	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNB3	3	0.174910394265233	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DPPA5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
