Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
CA7	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MTRNR2L8	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CTD-2276I23.2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SSX3	6	0	No	N/A	No	1	1	1	1	0.764	1	1	1	1	1	1	1	1	1	1	0
FZD8	6	0.847262247838617	No	N/A	No	1	1.0	1	1	0.645	1	1	1	1	1	0.92874	1	1	1	1	0
PYHIN1	30	0.599593495934959	No	N/A	No	2.254967e-01	1	1	1	0.234	1	1	1	1	1	0.905925	1	1	1	1	0
RP11-872D17.8	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NBR1	5	0	No	N/A	No	1	1.0	1	1	0.977	1	1	1	1	1	1	1	0.198519558538479	1	1	0
PLXDC2	17	0	No	N/A	No	1	1.0	1	1	0.940	1	1	1	1	1	1	1	1	1	1	0
ABAT	12	0	No	N/A	No	1.088931e-02	0.9385781757521986	1	1	0.421	1	1	1	1	1	0.904408	1	1	1	1	1
TLE3	6	0	No	N/A	No	7.503371e-01	0.8003143861916716	1	1	0.257	1	1	1	1	1	1	1	1	1	1	0
KIF2A	4	0.549731182795699	No	N/A	No	1	0.7026451110355422	1	1	0.134	1	1	1	1	1	1	1	0.122559760733835	1	1	0
CHST13	3	0	No	N/A	No	4.607323e-01	1	1	1	0.637	1	1	1	1	1	1	1	1	1	1	0
ZNF300	8	0.666129032258065	No	N/A	No	7.749791e-01	1	1	1	0.495	1	1	1	1	1	1	1	1	1	1	0
NLRP2	28	0.718455743879473	No	N/A	No	1	1	1	1	0.220	1	1	1	1	1	0.740921	1	1	1	1	0
CEBPG	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNXB	36	0	No	N/A	No	9.542449e-01	1.0	1	1	0.123	1	1	1	1	1	1	1	1	1	1	0
TCHHL1	25	0	No	N/A	No	3.569109e-02	1	1	1	0.633	1	1	1	1	1	1	1	1	1	1	1
PRR4	2	0	No	N/A	No	1	1	1	1	0.594	1	1	1	1	1	1	1	1	1	1	0
TRAP1	5	0.920454545454545	No	N/A	No	1	1.0	1	1	0.777	1	1	1	1	1	1	1	0.0587897940050763	1	1	0
SEMA3E	15	0.832258064516129	No	N/A	No	1	1	1	1	0.0722	1	1	1	1	1	0.947847	1	1	1	1	0
MPHOSPH6	5	0	No	N/A	No	1	0.8474330367504375	1	1	0.501	1	1	1	1	1	1	1	1	1	1	0
P4HA3	4	0	No	N/A	No	9.791299e-01	1	1	1	0.175	1	1	1	1	1	1	1	1	1	1	0
CXCR2	9	0.861111111111111	No	N/A	No	1.076889e-01	1	1	1	0.774	1	1	1	1	1	0.964238	1	1	1	1	0
KCTD11	2	0.297413793103448	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFP112	25	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADPGK	2	0.897177419354839	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LOXL1	4	0	No	N/A	No	1	0.6134149928111255	1	1	0.235	1	1	1	1	1	1	1	1	1	1	0
COG7	6	0	No	N/A	No	1	0.30339276071034627	1	1	0.465	1	1	1	1	1	1	1	1	1	1	0
KLK2	11	0.984674329501916	No	Unk	Other somatic drivers in other tissues	4.642424e-01	0.004473890961704252	1	1	0.186	1	1	1	1	1	0.976906	1	1	1	1	1
ASB11	7	0.869969040247678	No	N/A	No	1.582345e-01	1	1	1	0.00912	1	1	1	1	1	0.89591	1	1	1	1	1
UTS2	3	0	No	N/A	No	4.496056e-01	1	1	1	0.785	1	1	1	1	1	1	1	1	1	1	0
STK11IP	12	0	No	N/A	No	5.734033e-01	1.0	1	1	0.918	1	1	1	1	1	1	1	1	1	1	0
HAPLN4	12	0.261194029850746	No	N/A	No	1	1	1	1	0.0252	1	1	1	1	1	1	1	1	1	1	1
CNOT6L	5	0	No	N/A	No	6.561233e-01	0.3833169765946659	1	1	0.743	1	1	1	1	1	1	1	1	1	1	0
SCG3	15	0	No	N/A	No	1	1	1	1	0.930	1	1	1	1	1	1	1	1	1	1	0
HLA-DOA	2	0.78	No	N/A	No	1	1.0	1	1	0.594	1	1	1	1	1	1	1	1	1	1	0
AUTS2	19	0	No	N/A	No	9.184950e-01	1.0	1	1	0.619	1	1	1	1	1	1	1	1	1	1	0
C17orf82	4	0	No	N/A	No	7.067753e-01	1	1	1	0.529	1	1	1	1	1	1	1	1	1	1	0
C17orf70	5	0	No	N/A	No	7.794505e-01	1.0	1	1	0.985	1	1	1	1	1	1	1	1	1	1	0
RAB24	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.205024917657927	1	1	0
TMCO3	9	0.552437223042836	No	N/A	No	1.617696e-01	1.0	1	1	0.804	1	1	1	1	1	0.989868	1	0.20142414806763	1	1	0
CDC16	2	1	No	N/A	No	1	1.0	1	1	0.493	1	1	1	1	1	1	1	0.131638276701482	1	1	0
DEPDC1	11	0.120838471023428	No	N/A	No	1	1.0	1	1	0.200	1	1	1	1	1	1	1	1	1	1	0
SSPN	4	0	No	N/A	No	2.399223e-01	0.1868949790805129	1	1	0.354	1	1	1	1	1	1	1	1	1	1	0
ATP1A4	23	0.969873663751215	No	N/A	No	1	1	1	1	0.957	1	1	1	1	1	0.966699	1	0.213145647551536	1	1	0
PELO	4	0.984415584415584	No	N/A	No	1	0.6216629945016455	1	1	0.157	1	1	1	1	1	1	1	1	1	0.01869259	1
ARHGAP44	7	0.259168704156479	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR4S2	26	0	No	N/A	No	3.153567e-05	1	1	1	0.333	1	1	1	1	1	0.92874	1	0.14595194759697	1	1	1
FNTA	9	1	No	N/A	No	1	1.0	1	1	0.117	1	1	1	1	1	1	1	1	1	1	0
WDR52	16	0.261596548004315	No	N/A	No	1	1.0	1	1	1	0.967274043166423	1	1	1	1	1	1	1	1	1	0
OR6C75	6	0	No	N/A	No	1	1	1	1	0.0406	1	1	1	1	1	0.837667	1	1	1	1	1
EFHD2	1	0.225	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TAS2R38	9	0	No	N/A	No	8.340809e-01	1	1	1	0.0589	1	1	1	1	1	1	1	1	1	1	0
TNNC2	2	1	No	N/A	No	8.656962e-01	1	1	1	0.749	1	1	1	1	1	1	1	1	1	1	0
EMC10	7	0	No	N/A	No	1	0.15057364819371086	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AL445989.1	9	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DAPK1	15	0	No	N/A	No	5.270135e-01	0.3446740986047324	0.22129056329	1	0.0312	1	1	1	1	1	1	1	1	1	1	1
XPA	3	0.446886446886447	No	TSG	Other germline drivers in other tissues	6.664805e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRDM16	22	0.405172413793103	No	Unk	Other somatic drivers in other tissues	9.847653e-03	0.11879093950303442	0.364224568338	1	0.559	0.939873443520688	1	1	1	1	1	1	1	1	1	1
USMG5	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
G6PC3	4	0	No	N/A	No	1	0.7820103134597649	1	1	0.452	1	1	1	1	1	1	1	1	1	1	0
C5orf46	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HRH4	5	0.976923076923077	No	N/A	No	2.446402e-01	1	1	1	0.403	1	1	1	1	1	1	1	1	1	1	0
SUN1	16	0	No	N/A	No	7.335086e-04	0.12533033706735341	1	1	0.107	1	1	1	1	1	1	1	1	1	1	1
RPL26	4	0	No	N/A	No	2.409724e-01	0.8716035700321756	1	1	0.0298	1	1	1	1	1	1	1	1	1	1	1
DECR1	3	0.919402985074627	No	N/A	No	1	1.0	1	1	0.592	1	1	1	1	1	1	1	1	1	1	0
MYOF	21	0	No	N/A	No	2.265887e-02	1	1	1	0.849	1	1	1	1	1	1	1	1	1	1	1
ZNF337	7	0	No	N/A	No	1	0.9109458451918437	1	1	0.348	1	1	1	1	1	1	1	1	1	1	0
KLHL20	10	0.944170771756979	No	N/A	No	1.399087e-01	1.0	1	1	0.161	1	1	1	1	1	0.929167	1	1	1	1	0
CYP2F1	3	0.961303462321792	No	N/A	No	1	1	1	1	0.585	1	1	1	1	1	1	1	1	1	1	0
ATP13A4	16	0.626254180602007	No	N/A	No	5.189745e-01	1	1	1	0.0413	1	1	1	1	1	0.888391	1	0.180750382943127	1	1	1
ZRANB1	4	0.686440677966102	No	N/A	No	1	1.0	1	1	0.656	1	1	1	1	1	1	1	1	1	1	0
TCF20	15	0	No	N/A	No	1	1.0	1	1	0.00999	1	1	1	1	1	1	1	1	1	1	1
SLC9A7	6	0.0662068965517241	No	N/A	No	1	1	1	1	0.377	1	1	1	1	1	1	1	1	1	1	0
NBEAL1	10	0.147364513734224	No	N/A	No	1	0.29253615532365895	1	1	0.340	1	1	1	1	1	1	1	1	1	1	0
AIF1L	6	1	No	N/A	No	6.241988e-01	1.0	1	1	0.641	1	1	1	1	1	1	1	1	1	1	0
IL2RG	7	0.666666666666667	No	N/A	No	7.407836e-01	1.0	1	1	0.861	1	1	1	1	1	1	1	1	1	1	0
TTC27	8	0.170818505338078	No	N/A	No	1	0.5034243800110888	1	1	0.583	1	1	1	1	1	1	1	1	1	1	0
CEACAM7	5	0.773584905660377	No	N/A	No	6.318484e-01	1	1	1	0.848	1	1	1	1	1	0.851184	1	1	1	1	0
SPRED3	13	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TSPYL6	6	0.44390243902439	No	N/A	No	1	1	1	1	0.112	1	1	1	1	1	1	1	1	1	1	0
GLT6D1	1	0.981884057971015	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PI4K2A	15	0.919821826280624	No	N/A	No	9.241324e-01	0.9011712079694719	1	1	0.797	1	1	1	1	1	1	1	0.0119956310957763	1	1	1
CCNG1	2	0	No	N/A	No	9.400731e-01	0.8267269712362737	1	1	0.419	1	1	1	1	1	1	1	1	1	1	0
NXF1	18	0	No	N/A	No	2.072844e-01	0.9390553365672887	1	1	0.456	1	1	1	1	1	1	1	1	1	1	0
SOX1	3	0.217391304347826	No	N/A	No	1	1	1	1	0.888	1	1	1	1	1	1	1	1	1	1	0
UBR4	45	0	No	N/A	No	2.049675e-01	0.08653240160771575	1	1	0.790	1	1	1	1	1	1	1	1	1	1	0
OR2A2	17	0	No	N/A	No	6.870364e-02	1	1	1	0.897	1	1	1	1	1	0.975839	1	1	1	1	0
LAMA1	65	0.731056910569106	No	N/A	No	8.000340e-01	1	1	1	0.0295	0.661938415232441	1	1	1	1	0.827809	1	0.00444110770209225	1	1	2
METTL20	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR4M2	30	0	No	N/A	No	1	1	1	1	0.581	1	1	1	1	1	0.997626	1	1	1	1	0
PHF21A	8	0	No	N/A	No	1	1.0	1	1	0.822	1	1	1	1	1	1	1	1	1	1	0
DNLZ	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOP2	8	0.410650887573965	No	N/A	No	1	1.0	1	1	0.118	1	1	1	1	1	1	1	1	1	1	0
SLC17A1	11	0	No	N/A	No	1	1	1	1	0.0173	1	1	1	1	1	1	1	1	1	1	1
SLC16A12	3	0	No	N/A	No	1	1	1	1	0.0835	1	1	1	1	1	1	1	1	1	1	0
APTX	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AGPHD1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MVD	3	1	No	N/A	No	1	1.0	1	1	0.851	1	1	1	1	1	1	1	0.185288420717634	1	1	0
OR8I2	30	0	No	N/A	No	9.868209e-01	1	1	1	0.166	1	1	1	1	1	0.940867	1	1	1	1	0
GAPDHS	10	0.83578431372549	No	N/A	No	3.290215e-01	1	1	1	0.967	1	1	1	1	1	0.896144	1	1	1	1	0
SLC22A14	4	0	No	N/A	No	1	1	1	1	0.342	1	1	1	1	1	1	1	1	1	1	0
PLSCR1	8	0	No	N/A	No	7.240690e-01	0.003414897132216625	1	1	0.151	1	1	1	1	1	1	1	1	1	1	1
FGF23	12	0.621513944223108	No	N/A	No	4.647350e-02	1	1	1	0.135	1	1	1	1	1	0.975898	1	1	1	1	1
DAGLB	4	0.339285714285714	No	N/A	No	1	1.0	1	1	0.647	1	1	1	1	1	1	1	1	1	1	0
CLEC4F	18	0.276740237691002	No	N/A	No	3.120037e-01	1	1	1	0.0639	1	1	1	1	1	1	1	1	1	1	0
DBX2	11	0.194690265486726	No	N/A	No	1.802961e-02	1	1	1	0.917	1	1	1	1	1	1	1	1	1	1	1
SMG8	12	0	No	N/A	No	1	0.4050276461767085	0.22129056329	1	1	1	1	1	1	1	1	1	0.0549233480563056	1	1	0
TAT	9	0.940528634361233	No	N/A	No	1	1	1	1	0.348	1	1	1	1	1	0.858454	1	1	1	1	0
C19orf57	6	0	No	N/A	No	1	1	1	1	0.239	1	1	1	1	1	1	1	1	1	1	0
HAS1	7	0	No	N/A	No	1	1	1	1	0.743	1	1	1	1	1	1	1	1	1	1	0
AC015989.2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TBRG1	5	0.355231143552311	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR1D2	4	0	No	N/A	No	1	1	1	1	0.959	1	1	1	1	1	1	1	1	1	1	0
TEDDM1	5	0	No	N/A	No	1.269220e-01	1	1	1	0.443	1	1	1	1	1	1	1	1	1	1	0
SERPINF2	2	0	No	N/A	No	1	1	1	1	0.468	1	1	1	1	1	1	1	1	1	1	0
PCDHGA1	313	0.688506981740064	No	N/A	No	1	1	1	1	0.474	1	1	1	1	1	0.866342	1	1	1	1	0
DDX26B	20	0	No	N/A	No	2.516166e-03	0.5459974441218712	0.239859269931	 2.289732e-05 	0.371	1	1	1	1	1	1	1	1	1	1	2
PPARD	6	0	No	N/A	No	7.489026e-01	1.0	1	1	0.578	1	1	1	1	1	1	1	1	1	1	0
DNAJB2	6	0.339506172839506	No	N/A	No	5.678015e-01	1.0	1	1	0.605	1	1	1	1	1	1	1	0.208267541770583	1	1	0
NDUFS7	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZSCAN1	25	0.568627450980392	No	N/A	No	1	1	1	1	0.101	1	1	1	1	1	0.831652	1	1	1	1	0
SLC31A2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SMIM16	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT40	7	0	No	N/A	No	1	1	1	1	0.324	1	1	1	1	1	1	1	1	1	1	0
MBD4	2	0.403448275862069	No	N/A	No	1	1.0	1	1	0.364	1	1	1	1	1	1	1	1	1	1	0
TECR	3	0	No	N/A	No	9.697525e-01	1	1	1	0.111	1	1	1	1	1	1	1	1	1	1	0
DYRK1B	9	0.578696343402226	No	N/A	No	1	1.0	1	1	0.967	1	1	1	1	1	1	1	1	1	1	0
TRHR	14	0.904522613065327	No	N/A	No	1	1	1	1	0.893	1	1	1	1	1	0.904178	1	1	1	0.002031438	1
RPS6KA4	5	0.957253886010363	No	N/A	No	9.772897e-01	0.7061061794744111	1	1	0.473	1	1	1	1	1	1	1	1	1	1	0
SYT15	4	0	No	N/A	No	1	1	1	1	0.217	1	1	1	1	1	1	1	1	1	1	0
ATF1	1	0.202952029520295	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MTUS2	31	0	No	N/A	No	1	1	1	1	0.592	1	1	1	1	1	1	1	1	1	1	0
INO80B	16	0	No	N/A	No	1	0.4922019877416363	1	1	0.477	1	1	1	1	1	1	1	1	1	1	0
ZNF396	2	0	No	N/A	No	1	1	1	1	0.727	1	1	1	1	1	1	1	1	1	1	0
SRPK3	26	0	No	N/A	No	4.615676e-01	1	1	1	0.565	1	1	1	1	1	1	1	1	1	1	0
MIOS	13	0	No	N/A	No	1.525154e-01	0.9391819649691527	0.22129056329	1	0.254	1	1	1	1	1	1	1	1	1	1	0
RASA1	12	0.701050620821394	No	N/A	No	1	1.0	1	1	0.0911	1	1	1	1	1	1	1	1	1	1	0
PRSS8	9	0.839650145772595	No	N/A	No	1	0.5087149013085538	1	1	0.0280	1	1	1	1	1	1	1	1	1	1	1
ADM2	3	0	No	N/A	No	8.949523e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DCUN1D3	6	0.720394736842105	No	N/A	No	2.653424e-01	0.24563820160727093	1	1	0.553	1	1	1	1	1	1	1	1	1	1	0
OR6Y1	20	0	No	N/A	No	6.230092e-03	1	1	1	0.307	1	1	1	1	1	0.985155	1	1	1	1	1
OR2G6	35	0	No	N/A	No	1.147459e-05	1	1	1	0.926	1	1	1	1	1	0.936477	1	1	1	1	1
PRSS36	11	0.861988304093567	No	N/A	No	3.559621e-01	1	1	1	0.0428	1	1	1	1	1	1	1	1	1	1	1
STIP1	9	0	No	N/A	No	2.639127e-01	0.027521126506070883	1	1	0.107	1	1	1	1	1	1	1	1	1	1	1
MAP7D3	9	0	No	N/A	No	9.166693e-02	1.0	1	1	0.847	1	1	1	1	1	1	1	0.00483868364896776	1	1	1
C17orf103	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BAIAP2	8	0	No	N/A	No	1	1.0	1	1	0.677	1	1	1	1	1	1	1	1	1	1	0
INF2	4	0.570056044835869	No	N/A	No	1	1.0	1	1	0.119	1	1	1	1	1	1	1	1	1	1	0
CSNK2A1	8	0	No	N/A	No	5.757906e-02	1.0	0.0107520760273	1	0.894	1	0.126603324801514	1	1	1	0.953733	1	0.00954899290685054	2.07679843213006e-07	1	3
KLF5	4	0.207877461706783	No	N/A	No	8.891024e-01	0.1830871252157102	1	1	0.0279	1	1	1	1	1	1	1	0.061040893364513	1	1	1
LIN7C	5	0.949238578680203	No	N/A	No	2.181276e-01	1.0	1	1	0.854	1	1	1	1	1	1	1	1	1	1	0
SLC26A10	32	0	No	N/A	No	2.660919e-01	1	1	1	0.958	1	1	1	1	1	1	1	1	1	1	0
CXCL17	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GAST	2	0	No	N/A	No	4.633341e-01	1	1	1	0.499	1	1	1	1	1	1	1	1	1	1	0
KRTAP20-1	13	0	No	N/A	No	4.665218e-01	1	1	1	0.959	1	1	1	1	1	1	1	1	1	1	0
HSDL2	1	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAB39A	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ST5	4	0.324538258575198	No	N/A	No	1	1.0	1	1	0.841	1	1	1	1	1	1	1	1	1	1	0
METTL17	10	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF682	8	0	No	N/A	No	7.307645e-01	1	1	1	0.579	1	1	1	1	1	1	1	1	1	1	0
LDLRAP1	3	0.503246753246753	No	N/A	No	6.694052e-01	1.0	1	1	0.515	1	1	1	1	1	1	1	0.192496432723724	1	1	0
KATNA1	4	0.832993890020367	No	N/A	No	1	1.0	1	1	0.157	1	1	1	1	1	1	1	0.0191990792099369	1	1	1
IGSF8	9	0	No	N/A	No	1	1.0	1	1	0.692	1	1	1	1	1	1	1	1	1	1	0
ZNF639	5	0	No	N/A	No	1	0.7722666573752439	1	1	0.401	1	1	1	1	1	1	1	1	1	1	0
OR2A25	23	0	No	N/A	No	5.996537e-01	1	1	1	0.264	1	1	1	1	1	0.953733	1	1	1	1	0
RHOBTB1	6	0	No	N/A	No	1	1.0	1	1	0.998	1	1	1	1	1	1	1	1	1	1	0
ACTN4	6	0.969264544456641	No	N/A	No	1	1.0	1	1	0.803	1	1	1	1	1	1	1	0.0430112728749433	1	1	1
TPRN	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ETV3L	9	0.274238227146814	No	N/A	No	9.428897e-01	1	1	1	0.664	1	1	1	1	1	1	1	1	1	1	0
NKX2-2	7	0.282051282051282	No	N/A	No	8.680242e-01	1	1	1	0.520	1	1	1	1	1	1	1	1	1	1	0
MGAT1	7	0	No	N/A	No	8.470250e-01	0.016006389894948545	1	1	0.204	1	1	1	1	1	0.629636	1	1	1	1	1
ANKRD7	11	0	No	N/A	No	4.330184e-01	1	1	1	0.586	1	1	1	1	1	0.92874	1	1	1	1	0
C21orf58	3	0	No	N/A	No	9.955554e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCL7	5	0	No	N/A	No	5.133746e-01	1	1	1	0.0666	1	1	1	1	1	1	1	1	1	1	0
LIN7A	7	0.725321888412017	No	N/A	No	6.543632e-01	1	1	1	0.493	1	1	1	1	1	1	1	1	1	1	0
GSN	4	1	No	N/A	No	1	1.0	1	1	0.608	1	1	1	1	1	1	1	0.198638464040565	1	1	0
ERF	1	0.22992700729927	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0791240566674571	1	1	0
SLA2	6	0.689655172413793	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPXM1	17	0.869209809264305	No	N/A	No	3.414943e-02	1.0	1	1	0.896	1	1	1	1	1	0.966699	1	1	1	1	1
EEF1B2	13	0	No	N/A	No	1.293563e-01	1.0	0.00182916885838	1	0.130	1	1	1	1	1	1	6.192e-03	1	9.70333626429227e-06	1	3
ALDH1B1	10	0.970986460348162	No	N/A	No	2.049675e-01	0.4053613609387081	0.0301408657406	1	0.471	1	1	1	1	1	0.940867	1	1	1	1	1
C19orf53	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HS6ST1	7	0	No	N/A	No	1.538538e-01	0.05439582210334754	1	1	0.0923	1	1	1	1	1	1	1	1	1	1	0
CLUAP1	10	0	No	N/A	No	1	0.9659776016816086	1	1	0.214	1	1	1	1	1	1	1	1	1	1	0
TNS1	24	0.327377521613833	No	N/A	No	2.147492e-02	0.12136759417239955	1	1	0.702	1	1	1	1	1	1	1	0.186832104809946	1	1	1
FBXO6	4	0.863481228668942	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAD18	4	0.262626262626263	No	N/A	No	8.673997e-01	0.13835196250405246	1	1	0.0382	1	1	1	1	1	1	1	0.0305781288208061	1	1	2
ELN	5	0	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.657	1	1	1	1	1	1	1	1	1	1	0
FGFR1	5	0.868698710433763	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.571	1	1	1	1	1	1	1	0.00252333692161641	1	1.065926e-05	2
CABP7	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C19orf40	8	0	No	N/A	No	1.411059e-02	1	1	1	0.421	1	1	1	1	1	1	1	1	1	1	1
NDUFC2-KCTD14	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FKBPL	6	0.716332378223496	No	N/A	No	2.700543e-01	1.0	1	1	0.795	1	1	1	1	1	1	1	0.171781800295663	1	1	0
HRK	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPL52	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM151A	8	0	No	N/A	No	9.427791e-01	1	1	1	0.532	1	1	1	1	1	1	1	0.0788030758488132	1	1	0
C16orf93	14	0	No	N/A	No	1	1	1	1	0.709	1	1	1	1	1	1	1	1	1	1	0
VNN2	14	0.942307692307692	No	N/A	No	7.134872e-02	1	1	1	1.000	1	1	1	1	1	0.928372	1	1	1	1	0
CAMKV	8	0.682634730538922	No	N/A	No	7.895050e-01	1	1	1	0.0315	1	1	1	1	1	1	1	1	1	1	1
CCNE1	6	0.731707317073171	No	OG	Other somatic drivers in other tissues	7.002152e-01	1.0	0.00731990423431	1	0.696	1	1	1	1	1	1	1	0.173106002126807	1	1	1
LZTS1	15	0	No	N/A	No	4.098691e-02	1.0	1	1	0.619	0.977836716081565	1	1	1	1	1	1	1	1	1	1
GATA3	13	0.263513513513513	No	OG/TSG	Other somatic drivers in other tissues	1.948553e-02	1.0	0.170584080939	1	0.294	1	1	1	1	1	0.954508	1	1	1	1	1
MARCH7	7	0	No	N/A	No	1	1.0	1	1	0.334	1	1	1	1	1	1	1	1	1	1	0
TCP11L2	7	0	No	N/A	No	1	0.6451737823069237	1	1	0.141	1	1	1	1	1	1	1	1	1	1	0
ELL	3	0.331723027375201	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.740	1	1	1	1	1	1	1	1	1	1	0
TUBGCP4	10	0	No	N/A	No	1	0.3161005720342229	1	1	0.0979	1	1	1	1	1	1	1	1	1	1	0
TKTL2	26	0.998402555910543	No	N/A	No	1	1	1	1	0.935	1	1	1	1	1	0.874768	1	1	1	1	0
CMKLR1	24	0	No	N/A	No	6.409692e-02	0.2445490576077806	1	1	0.690	1	1	1	1	1	0.629636	1	1	1	1	0
TMEM47	4	0	No	N/A	No	4.919458e-01	0.7022359325784309	1	1	0.772	1	1	1	1	1	1	1	1	1	1	0
C6orf62	1	0	No	N/A	No	8.786138e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCDC140	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APOC4	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHGA7	175	0.725321888412017	No	N/A	No	1	1	1	1	0.685	1	1	1	1	1	0.969381	1	1	1	1	0
OR6C76	7	0	No	N/A	No	6.645137e-02	1	1	1	0.462	1	1	1	1	1	0.813571	1	1	1	1	0
OR51B2	8	0	No	N/A	No	1	1	1	1	0.151	1	1	1	1	1	1	1	1	1	1	0
AC009133.19	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KITLG	6	1	No	N/A	No	2.986637e-01	0.23549277820314926	1	1	0.614	1	1	1	1	1	1	1	1	1	1	0
SF3B14	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LYL1	2	0.221428571428571	No	Unk	Other somatic drivers in other tissues	7.534341e-01	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZBTB33	7	0	No	N/A	No	1	1.0	1	1	0.291	1	1	1	1	1	1	1	1	1	1	0
GCNT1	9	0.913551401869159	No	N/A	No	7.565206e-01	1.0	0.00853745998532	1	0.0457	1	1	1	1	1	0.956029	1	1	1	1	2
GPAT2	6	0	No	N/A	No	1	1	1	1	0.968	1	1	1	1	1	1	1	1	1	1	0
ZNF625	4	0.873655913978495	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PKD1P1	6	0	No	N/A	No	1	1	1	 0.00174288 	1	1	1	1	1	1	1	1	1	1	1	1
C18orf63	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
