Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
NIPSNAP3A	1	0	No	N/A	No	1	1	1	1	0.316	1	1	1	1	1	1	1	1	1	1	0
SMEK2	3	0	No	N/A	No	1	0.3281800382322124	1	1	0.475	1	1	1	1	1	1	1	1	1	1	0
ATP2B4	5	0.829045643153527	No	N/A	No	1	1.0	1	1	0.232	1	1	1	1	1	1	1	1	1	1	0
TPRN	2	0	No	N/A	No	1	1.0	1	1	0.356	1	1	1	1	1	1	1	1	1	1	0
ANKAR	4	0.428870292887029	No	N/A	No	5.350370e-01	1	1	1	0.813	1	1	1	1	1	1	1	1	1	1	0
SPRY4	2	0	No	N/A	No	8.703871e-01	1	1	1	0.188	1	1	1	1	1	1	1	0.108976857204741	1	1	0
LRRC36	1	0	No	N/A	No	8.726262e-01	1	1	1	0.475	1	1	1	1	1	1	1	1	1	1	0
RNF5	8	0	No	N/A	No	1	1.0	1	1	0.172	1	1	1	1	1	1	1	1	1	1	0
PROCA1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COQ6	2	0.912393162393162	No	N/A	No	1	1.0	1	1	0.662	1	1	1	1	1	1	1	1	1	1	0
ZFYVE9	7	0.458245614035088	No	N/A	No	8.456833e-01	1.0	1	1	0.989	1	1	1	1	1	1	1	1	1	1	0
UNG	1	0.715654952076677	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCDC89	1	0	No	N/A	No	1	1	1	1	0.128	1	1	1	1	1	1	1	1	1	1	0
DENND2C	3	0.414870689655172	No	N/A	No	1	1	1	1	0.248	1	1	1	1	1	1	1	1	1	1	0
RP11-625H11.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AL049840.1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NIPSNAP1	1	0	No	N/A	No	1	1.0	1	1	0.130	1	1	1	1	1	1	1	1	1	1	0
KCNJ16	3	0	No	N/A	No	1	1	1	1	0.391	1	1	1	1	1	1	1	1	1	1	0
LRR1	1	0.497584541062802	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UTP15	1	0	No	N/A	No	1	1	1	1	0.405	1	1	1	1	1	1	1	1	1	1	0
YLPM1	2	0	No	N/A	No	1	1	1	1	0.217	1	1	1	1	1	1	1	1	1	1	0
HS2ST1	3	0.808988764044944	No	N/A	No	1	1	1	1	0.560	1	1	1	1	1	1	1	1	1	1	0
IKZF4	3	0.21025641025641	No	N/A	No	1	1	1	1	0.521	1	1	1	1	1	1	1	1	1	1	0
LDLRAD4	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LARS2	1	0.946843853820598	No	N/A	No	1	1	1	1	0.213	1	1	1	1	1	1	1	0.0721784787756003	1	1	0
STX11	2	0.860627177700348	No	N/A	No	1	1	1	1	0.287	1	1	1	1	1	1	1	1	1	1	0
C19orf53	1	0	No	N/A	No	1	1	1	1	0.678	1	1	1	1	1	1	1	1	1	1	0
RABGAP1	3	0.296538821328344	No	N/A	No	1	1	1	1	0.709	1	1	1	1	1	1	1	1	1	1	0
RAB20	1	0.991452991452991	No	N/A	No	1	1	1	1	0.577	1	1	1	1	1	1	1	1	1	1	0
EXO5	2	0	No	N/A	No	1	0.8617714257180156	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCAP	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0945009129451808	1	1	0
VCL	1	1	No	N/A	No	1	1	1	1	0.438	1	1	1	1	1	1	1	1	1	1	0
SYT5	3	0.748704663212435	No	N/A	No	1	1	1	1	0.994	1	1	1	1	1	1	1	1	1	1	0
CEND1	2	0	No	N/A	No	8.268825e-01	1	1	1	0.851	1	1	1	1	1	1	1	1	1	1	0
FAM86A	1	0	No	N/A	No	1	1	1	1	0.959	1	1	1	1	1	1	1	1	1	1	0
SYT4	3	0.668235294117647	No	N/A	No	1	1	1	1	0.771	1	1	1	1	1	1	1	1	1	1	0
OR2A12	3	0	No	N/A	No	5.150283e-01	1	1	1	0.289	1	1	1	1	1	1	1	1	1	1	0
CRISP3	1	0	No	N/A	No	6.197633e-01	1	1	1	0.732	1	1	1	1	1	1	1	1	1	1	0
CENPI	1	0	No	N/A	No	1	1	1	1	0.468	1	1	1	1	1	1	1	1	1	1	0
C9orf53	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATRX	9	0.275280898876405	No	TSG	Missense somatic drivers in other tissues	1	0.35390350361704903	1	1	0.772	1	1	1	1	1	1	1	1	1	1	0
BZRAP1	3	0	No	N/A	No	1	1.0	1	1	0.952	1	1	1	1	1	1	1	1	1	1	0
ATP2A3	2	0.944866920152091	No	N/A	No	1	1.0	1	1	0.260	1	1	1	1	1	1	1	1	1	1	0
RP6-24A23.6	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARPC2	3	0	No	N/A	No	8.456833e-01	0.30477676283915	1	1	0.561	1	1	1	1	1	1	1	1	1	1	0
NCAM2	3	0.810035842293907	No	N/A	No	1	1	1	1	0.259	1	1	1	1	1	1	1	1	1	1	0
SLC5A1	1	0.697289156626506	No	N/A	No	1	1	1	1	0.401	1	1	1	1	1	1	1	1	1	1	0
NCOR2	10	0	No	TSG	Missense somatic drivers in other tissues	1	0.03665746468584597	1	1	0.788	1	1	1	1	1	1	1	1	1	1	1
TPI1	2	0.902097902097902	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM132D	5	0	No	N/A	No	1	1	1	1	0.349	1	1	1	1	1	1	1	0.0678447135809999	1	1	0
CIRH1A	3	0	No	N/A	No	1	1.0	1	1	0.498	1	1	1	1	1	1	1	1	1	1	0
PLEK	2	0.988571428571429	No	N/A	No	1	0.8215111719794723	1	1	0.504	1	1	1	1	1	1	1	1	1	1	0
ZRANB3	3	0.467099165894347	No	N/A	No	1	1	1	1	0.283	1	1	1	1	1	1	1	1	1	1	0
FGD2	1	0.853435114503817	No	N/A	No	1	1	1	1	0.132	1	1	1	1	1	1	1	1	1	1	0
IPO9	1	0	No	N/A	No	1	1	1	1	0.0669	1	1	1	1	1	1	1	1	1	1	0
OR10K1	3	0	No	N/A	No	3.325739e-01	1	1	1	0.488	1	1	1	1	1	1	1	1	1	1	0
FAM49B	1	0	No	N/A	No	1	1	1	1	0.925	1	1	1	1	1	1	1	1	1	1	0
SF3B14	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MKI67	12	0.0368550368550369	No	N/A	No	1	0.9931402753506463	1	1	0.115	1	1	1	1	1	1	1	0.0439805543818139	1	1	1
AADACL3	2	0.982857142857143	No	N/A	No	1	1	1	1	0.802	1	1	1	1	1	1	1	1	1	1	0
C10orf71	1	0	No	N/A	No	1	1	1	1	0.551	1	1	1	1	1	1	1	1	1	1	0
P2RX6	3	0.757369614512472	No	N/A	No	1	1	1	1	0.158	1	1	1	1	1	1	1	1	1	1	0
C12orf74	2	0	No	N/A	No	1	1	1	1	0.0566	1	1	1	1	1	1	1	1	1	1	0
SIPA1L3	5	0.185289163391353	No	N/A	No	1	1.0	1	1	0.169	1	1	1	1	1	1	1	1	1	1	0
PINLYP	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PFN2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IPP	4	0.929794520547945	No	N/A	No	1	0.9909377111707572	1	1	0.665	1	1	1	1	1	1	1	1	1	1	0
GPR85	1	0	No	N/A	No	1	1	1	1	0.766	1	1	1	1	1	1	1	1	1	1	0
SNX11	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FOXI2	1	0.59748427672956	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PVRL1	4	0.671179883945841	No	N/A	No	4.452029e-01	0.7404184746368904	1	1	0.518	1	1	1	1	1	1	1	0.114983993622734	1	1	0
ZC3H12A	3	0.540901502504174	No	N/A	No	1	1.0	1	1	0.725	1	1	1	1	1	1	1	1	1	1	0
SLC22A8	3	0	No	N/A	No	1	1	1	1	0.338	1	1	1	1	1	1	1	1	1	1	0
SPIC	1	0	No	N/A	No	1	1	1	1	0.0308	1	1	1	1	1	1	1	1	1	1	1
SYTL3	7	0.486885245901639	No	N/A	No	4.374735e-01	0.5726704406250761	1	1	0.851	1	1	1	1	1	1	1	1	1	1	0
DNM1	6	1	No	N/A	No	7.693742e-01	0.7324064687001853	1	1	0.370	1	1	1	1	1	1	1	1	1	1	0
AC002310.13	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C10orf114	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GRB10	2	0.717171717171717	No	N/A	No	1	1.0	1	1	0.517	1	1	1	1	1	1	1	1	1	1	0
EEF1G	3	0	No	N/A	No	1	0.46651745642422265	1	1	0.169	1	1	1	1	1	1	1	1	1	1	0
TRPV5	4	0.91358024691358	No	N/A	No	1	1	1	1	0.615	1	1	1	1	1	1	1	1	1	1	0
MS4A7	1	0	No	N/A	No	1	1	1	1	0.247	1	1	1	1	1	1	1	1	1	1	0
ARL10	2	0.663934426229508	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLK3	3	0.984520123839009	No	N/A	No	7.693742e-01	1.0	1	1	0.369	1	1	1	1	1	1	1	1	1	1	0
CLDND1	1	0	No	N/A	No	1	1	1	1	0.814	1	1	1	1	1	1	1	1	1	1	0
ZNF286A	2	0	No	N/A	No	1	1	1	1	0.195	1	1	1	1	1	1	1	1	1	1	0
ZC3H18	6	0	No	N/A	No	1	1.0	1	1	0.925	1	1	1	1	1	1	1	1	1	1	0
SLC10A5	2	0.547945205479452	No	N/A	No	1	1	1	1	0.567	1	1	1	1	1	1	1	1	1	1	0
CADM2	4	0.734553775743707	No	N/A	No	1	1	1	1	0.695	1	1	1	1	1	1	1	1	1	1	0
KLHL18	2	0.968641114982578	No	N/A	No	1	1.0	1	1	0.311	1	1	1	1	1	1	1	1	1	1	0
CKLF	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MSLNL	7	0	No	N/A	No	1	1	1	1	0.251	1	1	1	1	1	1	1	1	1	1	0
TRIM69	1	0	No	N/A	No	1	1	1	1	0.360	1	1	1	1	1	1	1	1	1	1	0
NUPL2	3	0	No	N/A	No	1	0.8514052806456642	1	1	0.880	1	1	1	1	1	1	1	1	1	1	0
PCNP	1	0	No	N/A	No	1	1	1	1	0.852	1	1	1	1	1	1	1	1	1	1	0
ZNF335	10	0.26602086438152	No	N/A	No	1	0.12240283053642805	0.665839508112	1	0.122	1	1	1	1	1	1	1	1	1	1	0
TEX14	10	0.253841015364061	No	N/A	No	1	1	1	1	0.897	1	1	1	1	1	1	1	1	1	1	0
SPATA5	4	0.64053751399776	No	N/A	No	1	1.0	1	1	0.0539	1	1	1	1	1	1	1	0.198266936694306	1	1	0
PURB	4	0.775641025641026	No	N/A	No	3.144950e-01	1.0	1	1	0.486	1	1	1	1	1	1	1	0.139022872725164	1	1	0
KIR2DL4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRX	12	0.0622861054072553	No	N/A	No	1	1	1	1	0.773	1	1	1	1	1	1	1	1	1	1	0
PENK	1	0	No	N/A	No	1	1	1	1	0.341	1	1	1	1	1	1	1	0.151493911014761	1	1	0
AIMP2	2	0.875	No	N/A	No	1	1	1	1	0.985	1	1	1	1	1	1	1	1	1	1	0
TSPYL2	1	0.262626262626263	No	N/A	No	1	1	1	1	0.440	1	1	1	1	1	1	1	1	1	1	0
PODNL1	2	0.955078125	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRPV4	1	0.801377726750861	No	N/A	No	1	1.0	1	1	0.0906	1	1	1	1	1	1	1	1	1	1	0
TWISTNB	1	0	No	N/A	No	1	1	1	1	0.0716	1	1	1	1	1	1	1	0.0662763075448875	1	1	0
ULBP3	1	0.836065573770492	No	N/A	No	1	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	0
CREBBP	19	0.428337428337428	No	OG/TSG	Missense somatic drivers in other tissues	1.504953e-08	0.017734207382406462	0.900537135549	 1.950511e-05 	0.673	1	1	0.001843619	0.0004274359	0.003	0.00321074	1	0.00181815140363497	1	1	8
LILRB1	3	0	No	N/A	No	1	1	1	1	0.120	1	1	1	1	1	1	1	1	1	1	0
LAMB3	3	0	No	N/A	No	1	1.0	1	1	0.749	1	1	1	1	1	1	1	1	1	1	0
TSHZ3	3	0.0962072155411656	No	N/A	No	1	1.0	1	1	0.280	1	1	1	1	1	1	1	0.0722172202982626	1	1	0
SLC32A1	6	0	No	N/A	No	3.225366e-01	1	1	1	0.870	1	1	1	1	1	1	1	1	1	1	0
FGFR1	3	0.868698710433763	No	Unk	Other somatic drivers in other tissues	1	0.8793484499311468	1	1	0.306	1	1	1	1	1	1	1	0.167650496012427	1	1	0
PRAMEF12	3	0	No	N/A	No	4.077363e-01	1	1	1	0.00262	1	1	1	1	1	1	1	1	1	1	1
AANAT	1	0.813492063492063	No	N/A	No	1	1	1	1	0.180	1	1	1	1	1	1	1	1	1	1	0
DSCR6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COL8A1	1	0	No	N/A	No	1	1	1	1	0.143	1	1	1	1	1	1	1	1	1	1	0
ARID4B	8	0.290396341463415	No	N/A	No	7.626729e-01	0.9336904392453789	1	1	0.882	1	1	1	1	1	1	1	1	1	1	0
CRBN	2	1	No	N/A	No	1	1	1	1	0.582	1	1	1	1	1	1	1	1	1	1	0
ISYNA1	2	0.919354838709677	No	N/A	No	1	1.0	1	1	0.451	1	1	1	1	1	1	1	1	1	1	0
FAM221A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPP6R1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MUC17	21	0	No	N/A	No	1	1	1	1	0.128	1	1	1	1	1	1	1	1	1	1	0
NOL6	2	0.821989528795812	No	N/A	No	1	1.0	1	1	0.241	1	1	1	1	1	1	1	1	1	1	0
MSH5-SAPCD1	10	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UGT2B4	2	0.316287878787879	No	N/A	No	1	1	1	1	0.386	1	1	1	1	1	1	1	1	1	1	0
LRRC3	3	0.715953307392996	No	N/A	No	1	1	1	1	0.703	1	1	1	1	1	1	1	1	1	1	0
LPCAT2	2	0.205882352941176	No	N/A	No	1	1	1	1	0.448	1	1	1	1	1	1	1	1	1	1	0
OR6C70	1	0	No	N/A	No	1	1	1	1	0.731	1	1	1	1	1	1	1	1	1	1	0
TMEM230	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RGS2	1	0.81042654028436	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C4B	2	0.989105504587156	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NET1	1	0.604026845637584	No	N/A	No	1	1	1	1	0.566	1	1	1	1	1	1	1	1	1	1	0
NDST4	2	0.372706422018349	No	N/A	No	9.787438e-01	1	1	1	0.783	1	1	1	1	1	1	1	1	1	1	0
GPR149	1	0	No	N/A	No	1	1	1	1	0.863	1	1	1	1	1	1	1	1	1	1	0
GTPBP8	4	0.651408450704225	No	N/A	No	1	1.0	1	1	0.197	1	1	1	1	1	1	1	1	1	1	0
TMEM55B	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FLOT2	2	0	No	N/A	No	1	1	1	1	0.785	1	1	1	1	1	1	1	1	1	1	0
SEMA4A	3	0.787122207621551	No	N/A	No	1	1.0	1	1	0.732	1	1	1	1	1	1	1	0.0985401758188966	1	1	0
TENM1	7	0.111273792093704	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AC129492.6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TM9SF1	2	0	No	N/A	No	1	1	1	1	0.273	1	1	1	1	1	1	1	1	1	1	0
TANC2	2	0	No	N/A	No	1	1.0	1	1	0.237	1	1	1	1	1	1	1	1	1	1	0
POSTN	3	0.324162679425837	No	N/A	No	1	0.35390350361704903	1	1	0.644	1	1	1	1	1	1	1	1	1	1	0
SURF2	3	0	No	N/A	No	1	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	0
VSTM2A	1	0	No	N/A	No	1	1	1	1	0.968	1	1	1	1	1	1	1	1	1	1	0
VPS8	4	0	No	N/A	No	5.876903e-01	1.0	1	1	0.0746	1	1	1	1	1	1	1	0.121340100121483	1	1	0
ERO1L	1	0.955128205128205	No	N/A	No	9.744353e-01	1	1	1	0.543	1	1	1	1	1	1	1	1	1	1	0
SLC25A4	1	0.993288590604027	No	N/A	No	1	1	1	1	0.682	1	1	1	1	1	1	1	1	1	1	0
PDZRN4	4	0.276061776061776	No	N/A	No	1	1	1	1	0.788	1	1	1	1	1	1	1	1	1	1	0
CD209	2	0.829207920792079	No	N/A	No	1	1	1	1	0.892	1	1	1	1	1	1	1	1	1	1	0
DMRT2	3	0.112299465240642	No	N/A	No	1	1	1	1	0.0471	1	1	1	1	1	1	1	1	1	1	1
AC040160.1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CLIP2	1	0	No	N/A	No	1	1.0	1	1	0.855	1	1	1	1	1	1	1	1	1	1	0
BTBD19	2	0.518900343642612	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MANEAL	2	0.765864332603939	No	N/A	No	1	1.0	1	1	0.695	1	1	1	1	1	1	1	1	1	1	0
ANKDD1A	4	0	No	N/A	No	1	1	1	1	0.592	1	1	1	1	1	1	1	1	1	1	0
SMG9	2	0	No	N/A	No	1	0.9841943683044113	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MCRS1	2	0	No	N/A	No	1	0.5983435289324653	1	1	0.862	1	1	1	1	1	1	1	0.199364927083772	1	1	0
ABCF3	1	0.730606488011283	No	N/A	No	1	1	1	1	0.198	1	1	1	1	1	1	1	0.0744447069509544	1	1	0
SMARCD3	1	0.165631469979296	No	N/A	No	1	1	1	1	0.494	1	1	1	1	1	1	1	1	1	1	0
EXTL3	2	0.26550598476605	No	N/A	No	1	0.44266974562548517	1	1	0.889	1	1	1	1	1	1	1	1	1	1	0
SLC39A3	2	0	No	N/A	No	1	1.0	1	1	0.667	1	1	1	1	1	1	1	1	1	1	0
THOC1	2	0.149162861491629	No	N/A	No	1	0.4738861008666131	1	1	0.356	1	1	1	1	1	1	1	0.0927115209290704	1	1	0
LRRK2	8	0.429362880886427	No	N/A	No	6.707240e-01	1.0	1	1	0.649	1	1	1	1	1	1	1	1	1	1	0
ETV6	4	0.449115044247788	No	Unk	Other somatic drivers in other tissues	9.625810e-01	0.6476895982916725	1	1	0.00783	1	1	1	1	1	1	1	1	1	1	1
ECHDC1	1	0.827361563517915	No	N/A	No	7.172657e-01	1	1	1	0.618	1	1	1	1	1	1	1	1	1	1	0
GPS2	10	0	No	N/A	No	1.859624e-02	0.0028700867893491997	1	1	0.656	1	1	1	1	1	1	1	1	1	1	2
TSEN2	1	0	No	N/A	No	8.022619e-01	1	1	1	0.685	1	1	1	1	1	1	1	1	1	1	0
ZNF225	3	0	No	N/A	No	9.760040e-01	1	1	1	0.764	1	1	1	1	1	1	1	1	1	1	0
ZMYND12	4	0	No	N/A	No	1	1	1	1	0.299	1	1	1	1	1	1	1	1	1	1	0
EXOSC9	5	0.662280701754386	No	N/A	No	1	0.16176282857687627	1	1	0.140	1	1	1	1	1	1	1	0.0901524261625044	1	1	0
C15orf26	1	0	No	N/A	No	7.584712e-01	1	1	1	0.719	1	1	1	1	1	1	1	1	1	1	0
BICD1	1	0.100512820512821	No	N/A	No	1	1.0	1	1	0.135	1	1	1	1	1	1	1	1	1	1	0
TRMT13	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LAMTOR5	1	0.526011560693642	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHRFAM7A	1	0.932038834951456	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PEAK1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IQGAP1	3	0.421243210621605	No	N/A	No	1	1.0	1	1	0.621	1	1	1	1	1	1	1	1	1	1	0
NLRC5	5	0.756162915326902	No	N/A	No	1	1.0	1	1	0.807	1	1	1	1	1	1	1	1	1	1	0
HNF4A	1	0.736286919831224	No	N/A	No	1	1	1	1	0.259	1	1	1	1	1	1	1	1	1	1	0
KLF11	3	0.220703125	No	N/A	No	1	1.0	1	1	0.522	1	1	1	1	1	1	1	0.0675903734022748	1	1	0
ZNF408	1	0.452777777777778	No	N/A	No	1	1.0	1	1	0.328	1	1	1	1	1	1	1	0.0706687578490359	1	1	0
WDR82	1	0.977635782747604	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNG3	2	0.973333333333333	No	N/A	No	4.033099e-01	1	1	1	0.174	1	1	1	1	1	1	1	1	1	1	0
TAS2R40	2	0	No	N/A	No	1	1	1	1	0.841	1	1	1	1	1	1	1	1	1	1	0
NCOA5	4	0.203799654576857	No	N/A	No	1	0.5746585089963717	1	1	0.704	1	1	1	1	1	1	1	1	1	1	0
SERPINB9	2	1	No	N/A	No	1	0.9875121973200982	1	1	0.126	1	1	1	1	1	1	1	1	1	1	0
PTPLAD2	1	0	No	N/A	No	1	1	1	1	0.339	1	1	1	1	1	1	1	1	1	1	0
MTERFD3	2	0.864935064935065	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPP38	2	0	No	N/A	No	1	1	1	1	0.525	1	1	1	1	1	1	1	0.0985401758188966	1	1	0
ASPRV1	3	0	No	N/A	No	1	1	1	1	0.453	1	1	1	1	1	1	1	0.127572926014952	1	1	0
LPCAT4	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CT47B1	1	0	No	N/A	No	1	1	1	1	0.663	1	1	1	1	1	1	1	1	1	1	0
SERPINB13	2	1	No	N/A	No	1	1	1	1	0.215	1	1	1	1	1	1	1	1	1	1	0
OR2M7	1	0	No	N/A	No	1	1	1	1	0.765	1	1	1	1	1	1	1	1	1	1	0
CLDN9	1	0.889400921658986	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFP112	8	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CAMKK1	1	0	No	N/A	No	1	1	1	1	0.0139	1	1	1	1	1	1	1	1	1	1	1
RP11-295P9.3	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AC068620.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIF3C	3	0.501891551071879	No	N/A	No	1	0.6644429768386183	1	1	0.931	1	1	1	1	1	1	1	1	1	1	0
PI4KA	7	0.251189343482398	No	N/A	No	1	1	1	1	0.888	1	1	1	1	1	1	1	1	1	1	0
ELFN2	1	0.309756097560976	No	N/A	No	1	1	1	1	0.868	1	1	1	1	1	1	1	1	1	1	0
PCSK7	3	0.612738853503185	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.700	1	1	1	1	1	1	1	1	1	1	0
CPT1B	6	0	No	N/A	No	1	0.6151662035697486	1	1	0.876	1	1	1	1	1	1	1	1	1	1	0
TMEM175	4	0	No	N/A	No	1	1.0	1	1	0.0673	1	1	1	1	1	1	1	1	1	1	0
UGT1A8	13	0.394339622641509	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006379166	1
NR3C1	1	0.484575835475578	No	N/A	No	1	1	1	1	0.248	1	1	1	1	1	1	1	0.148212025792875	1	1	0
AKAP12	2	0	No	N/A	No	1	1.0	1	1	0.307	1	1	1	1	1	1	1	0.101814766015547	1	1	0
APOA5	1	0	No	N/A	No	9.787438e-01	1	1	1	0.575	1	1	1	1	1	1	1	1	1	1	0
EFCAB4B	2	0.283173734610123	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXL18	3	0	No	N/A	No	1	0.9371049559345775	1	1	0.472	1	1	1	1	1	1	1	1	1	1	0
FEZF2	1	0	No	N/A	No	1	1	1	1	0.470	1	1	1	1	1	1	1	1	1	1	0
TACC3	6	0.0560859188544153	No	N/A	No	6.954196e-01	0.6694362451848511	1	1	0.0262	1	1	1	1	1	1	1	1	1	1	1
IDH3B	4	0.909090909090909	No	N/A	No	1	1.0	1	1	0.528	1	1	1	1	1	1	1	0.107569300996237	1	1	0
SEPT3	1	0.837988826815642	No	N/A	No	1	1	1	1	0.432	1	1	1	1	1	1	1	1	1	1	0
ABHD11	1	0.834920634920635	No	N/A	No	1	1	1	1	0.907	1	1	1	1	1	1	1	1	1	1	0
OC90	4	0	No	N/A	No	1	1	1	1	0.0736	1	1	1	1	1	1	1	1	1	1	0
RNF216	7	0	No	N/A	No	1	0.3405389504656249	1	1	0.915	1	1	1	1	1	1	1	0.194751195138077	1	1	0
C5orf42	8	0	No	N/A	No	1	0.8300384537079324	1	1	0.763	1	1	1	1	1	1	1	1	1	1	0
IFITM1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CD46	2	0.75187969924812	No	N/A	No	6.678238e-01	1.0	1	1	0.700	1	1	1	1	1	1	1	1	1	1	0
AKAP4	1	0	No	N/A	No	1	1	1	1	0.908	1	1	1	1	1	1	1	1	1	1	0
CABLES2	2	0	No	N/A	No	1	1	1	1	0.887	1	1	1	1	1	1	1	1	1	1	0
MYOCD	3	0.185598377281947	No	N/A	No	1	1	1	1	0.235	1	1	1	1	1	1	1	1	1	1	0
LCN9	1	0.8125	No	N/A	No	1	1	1	1	0.638	1	1	1	1	1	1	1	1	1	1	0
RASL11B	1	0.870967741935484	No	N/A	No	1	1	1	1	0.445	1	1	1	1	1	1	1	1	1	1	0
TRIM51	3	0.787610619469027	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTH2R	2	0.729090909090909	No	N/A	No	1	1	1	1	0.427	1	1	1	1	1	1	1	1	1	1	0
ATP13A3	4	0	No	N/A	No	1	1.0	1	1	0.882	1	1	1	1	1	1	1	1	1	1	0
STMN3	3	0.788888888888889	No	N/A	No	1	0.19390961385184616	1	1	0.0384	1	1	1	1	1	1	1	1	1	1	1
CCDC77	3	0	No	N/A	No	1	0.7319376159388639	1	1	0.0921	1	1	1	1	1	1	1	1	1	1	0
ENPEP	3	0.945663531870428	No	N/A	No	9.711407e-01	1.0	1	1	0.983	1	1	1	1	1	1	1	1	1	1	0
GHR	2	0.376175548589342	No	N/A	No	1	1	1	1	0.124	1	1	1	1	1	1	1	1	1	1	0
FRZB	2	0.396923076923077	No	N/A	No	1	0.40756710411087504	1	1	0.0676	1	1	1	1	1	1	1	1	1	1	0
ZNF502	4	0	No	N/A	No	1	1	1	1	0.554	1	1	1	1	1	1	1	1	1	1	0
